index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio,credit_risk_score,risk_category
23749,27,65000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,24000,17.74,0,0.37,Y,6,26-35,middle,very large,0.36923076923076925,0.0004583333333333333,0.0007391666666666666,0.8697940139031668,High Risk
23750,27,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,12.53,0,0.15,N,7,26-35,middle,medium,0.15384615384615385,0.0002,0.001253,0.10123986103877163,Low Risk
23753,29,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.15,N,9,26-35,middle,medium,0.15384615384615385,0.0,0.0008939999999999999,0.08282818216614565,Low Risk
23754,30,65000,MORTGAGE,1.0,PERSONAL,D,25000,15.65,0,0.38,Y,5,26-35,middle,very large,0.38461538461538464,4e-05,0.000626,0.8326357662211947,High Risk
23755,34,36000,RENT,2.0,DEBTCONSOLIDATION,A,9500,8.59,0,0.26,N,8,26-35,low-middle,medium,0.2638888888888889,0.0002105263157894737,0.0009042105263157895,0.4674954158130616,Medium Risk
23756,28,65000,OWN,1.0,MEDICAL,C,2500,13.22,0,0.04,Y,7,26-35,middle,small,0.038461538461538464,0.0004,0.005288,0.008389148732403037,Low Risk
23757,29,59000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,18000,15.65,1,0.31,Y,8,26-35,middle,very large,0.3050847457627119,0.0005,0.0008694444444444445,0.7365551129194833,High Risk
23759,29,65000,MORTGAGE,13.0,PERSONAL,C,16000,12.87,0,0.25,Y,10,26-35,middle,very large,0.24615384615384617,0.0008125,0.000804375,0.07277807990753327,Low Risk
23760,28,59000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,9.63,1,0.2,N,10,26-35,middle,large,0.2033898305084746,8.333333333333333e-05,0.0008025,0.12702741849699553,Low Risk
23761,34,65000,OWN,2.0,PERSONAL,A,5600,8.0,0,0.09,N,6,26-35,middle,medium,0.08615384615384615,0.00035714285714285714,0.0014285714285714286,0.002240962373878361,Low Risk
23762,32,65000,MORTGAGE,6.0,PERSONAL,B,5600,11.58,0,0.09,N,5,26-35,middle,medium,0.08615384615384615,0.0010714285714285715,0.002067857142857143,0.020904039174530802,Low Risk
23765,29,72000,RENT,3.0,MEDICAL,B,9500,11.26,0,0.13,N,7,26-35,middle,medium,0.13194444444444445,0.00031578947368421053,0.0011852631578947368,0.10425019781894934,Low Risk
23766,28,65000,OWN,1.0,VENTURE,B,7500,10.96,0,0.12,N,5,26-35,middle,medium,0.11538461538461539,0.00013333333333333334,0.0014613333333333334,0.0021170200976950437,Low Risk
23767,29,77040,RENT,1.0,EDUCATION,C,9500,12.84,0,0.12,Y,9,26-35,high-middle,medium,0.12331256490134995,0.00010526315789473685,0.001351578947368421,0.08154728439749352,Low Risk
23769,30,59000,MORTGAGE,4.0,MEDICAL,A,10000,8.0,1,0.17,N,9,26-35,middle,medium,0.1694915254237288,0.0004,0.0008,0.04798817849019399,Low Risk
23770,27,19498,RENT,3.0,HOMEIMPROVEMENT,A,9575,6.62,1,0.49,N,9,26-35,low,medium,0.49107600779567134,0.0003133159268929504,0.0006913838120104439,0.9532191980432914,High Risk
23771,33,65000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,16800,9.76,0,0.26,N,6,26-35,middle,very large,0.25846153846153846,0.0002380952380952381,0.0005809523809523809,0.13630553423904274,Low Risk
23772,29,59000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.76,1,0.25,N,8,26-35,middle,large,0.2542372881355932,0.00046666666666666666,0.0006506666666666667,0.17624560851633744,Low Risk
23773,32,24696,RENT,1.0,EDUCATION,A,9600,7.14,1,0.39,N,9,26-35,low,medium,0.38872691933916426,0.00010416666666666667,0.0007437499999999999,0.6164392493614818,High Risk
23774,28,65000,OWN,0.0,HOMEIMPROVEMENT,B,1450,9.76,0,0.02,N,6,26-35,middle,small,0.022307692307692306,0.0,0.006731034482758621,0.012056360366710555,Low Risk
23776,35,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000,9.51,0,0.38,N,10,26-35,middle,very large,0.38461538461538464,0.0002,0.0003804,0.38485266211972974,Medium Risk
23777,28,25000,RENT,1.0,MEDICAL,C,9600,14.27,1,0.38,Y,10,26-35,low,medium,0.384,0.00010416666666666667,0.0014864583333333333,0.8852355576718663,High Risk
23778,30,65004,MORTGAGE,9.0,EDUCATION,A,15000,7.51,0,0.23,N,9,26-35,middle,large,0.23075503045966403,0.0006,0.0005006666666666666,0.04032478957965505,Low Risk
23779,35,28080,RENT,3.0,MEDICAL,C,9600,13.57,1,0.34,Y,7,26-35,low-middle,medium,0.3418803418803419,0.0003125,0.0014135416666666667,0.75475898659034,High Risk
23780,30,65004,MORTGAGE,3.0,PERSONAL,A,1500,5.99,0,0.02,N,9,26-35,middle,small,0.0230755030459664,0.002,0.003993333333333333,0.020387738988666533,Low Risk
23782,33,33504,RENT,4.0,DEBTCONSOLIDATION,B,9600,10.99,0,0.29,N,8,26-35,low-middle,medium,0.28653295128939826,0.0004166666666666667,0.0011447916666666668,0.5025609564546824,Medium Risk
23783,28,65004,MORTGAGE,7.0,MEDICAL,A,9000,5.99,0,0.14,N,5,26-35,middle,medium,0.13845301827579842,0.0007777777777777777,0.0006655555555555556,0.02518902705717619,Low Risk
23784,29,33600,RENT,0.0,PERSONAL,D,9600,15.99,1,0.29,Y,7,26-35,low-middle,medium,0.2857142857142857,0.0,0.001665625,0.8826101343912761,High Risk
23785,29,65004,MORTGAGE,7.0,EDUCATION,A,5000,6.17,0,0.08,N,7,26-35,middle,small,0.07691834348655467,0.0014,0.001234,0.0094641141050734,Low Risk
23786,28,34000,RENT,7.0,DEBTCONSOLIDATION,B,9600,10.99,0,0.28,N,5,26-35,low-middle,medium,0.2823529411764706,0.0007291666666666667,0.0011447916666666668,0.5502999360741456,Medium Risk
23787,33,65004,MORTGAGE,14.0,VENTURE,B,8000,11.49,0,0.12,N,9,26-35,middle,medium,0.12306934957848747,0.00175,0.00143625,0.019042734499414394,Low Risk
23788,27,37595,RENT,6.0,DEBTCONSOLIDATION,A,9600,7.14,0,0.26,N,8,26-35,low-middle,medium,0.2553531054661524,0.000625,0.0007437499999999999,0.2930402762850119,Low Risk
23789,30,65004,MORTGAGE,6.0,PERSONAL,A,7100,8.0,0,0.11,N,10,26-35,middle,medium,0.10922404775090763,0.0008450704225352113,0.0011267605633802818,0.020267285516336407,Low Risk
23790,28,59004,MORTGAGE,1.0,PERSONAL,A,8000,7.37,1,0.14,N,6,26-35,middle,medium,0.13558402820147786,0.000125,0.00092125,0.02135480995196816,Low Risk
23791,30,65004,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5250,9.63,0,0.08,N,8,26-35,middle,medium,0.08076426066088241,0.0005714285714285715,0.0018342857142857145,0.041300019259318935,Low Risk
23792,28,39000,RENT,0.0,MEDICAL,A,9600,7.49,0,0.25,N,8,26-35,low-middle,medium,0.24615384615384617,0.0,0.0007802083333333334,0.23889676074869443,Low Risk
23793,27,65004,OWN,1.0,HOMEIMPROVEMENT,C,12000,12.09,0,0.18,N,7,26-35,middle,large,0.1846040243677312,8.333333333333333e-05,0.0010075,0.025990839836926086,Low Risk
23794,29,65061,MORTGAGE,13.0,PERSONAL,B,12000,9.62,0,0.18,N,5,26-35,middle,large,0.18444229261769723,0.0010833333333333333,0.0008016666666666666,0.04516192593036884,Low Risk
23795,30,65136,MORTGAGE,0.0,PERSONAL,C,6250,12.87,0,0.1,Y,9,26-35,middle,medium,0.09595308278064357,0.0,0.0020591999999999997,0.03084876752461837,Low Risk
23796,34,65200,MORTGAGE,13.0,VENTURE,A,8000,6.92,0,0.12,N,7,26-35,middle,medium,0.12269938650306748,0.001625,0.000865,0.011647876536692784,Low Risk
23797,31,65200,MORTGAGE,7.0,PERSONAL,A,7000,8.0,0,0.11,N,8,26-35,middle,medium,0.10736196319018405,0.001,0.001142857142857143,0.017350824291994013,Low Risk
23798,32,40000,RENT,1.0,DEBTCONSOLIDATION,C,9600,13.48,0,0.24,Y,5,26-35,low-middle,medium,0.24,0.00010416666666666667,0.0014041666666666666,0.4683748477084382,Medium Risk
23799,27,65304,MORTGAGE,6.0,HOMEIMPROVEMENT,A,5300,7.51,0,0.08,N,10,26-35,middle,medium,0.08115888766384907,0.0011320754716981133,0.0014169811320754718,0.03684781323674033,Low Risk
23802,28,42000,RENT,4.0,MEDICAL,A,9600,7.9,0,0.23,N,7,26-35,low-middle,medium,0.22857142857142856,0.0004166666666666667,0.0008229166666666667,0.2090687051300561,Low Risk
23803,28,36000,RENT,3.0,MEDICAL,D,9600,14.61,1,0.27,Y,10,26-35,low-middle,medium,0.26666666666666666,0.0003125,0.001521875,0.8761963142905537,High Risk
23804,28,65500,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11000,6.03,0,0.17,N,8,26-35,middle,large,0.16793893129770993,0.001,0.0005481818181818182,0.04359756501154971,Low Risk
23805,33,44000,RENT,2.0,MEDICAL,C,9600,13.16,0,0.22,Y,5,26-35,low-middle,medium,0.21818181818181817,0.00020833333333333335,0.0013708333333333333,0.28626053830529496,Low Risk
23806,33,45000,RENT,2.0,EDUCATION,A,9600,8.49,0,0.21,N,5,26-35,low-middle,medium,0.21333333333333335,0.00020833333333333335,0.0008843750000000001,0.1417435848407981,Low Risk
23807,30,65600,OWN,5.0,VENTURE,C,4000,12.68,0,0.06,Y,7,26-35,middle,small,0.06097560975609756,0.00125,0.00317,0.003026536555837399,Low Risk
23808,27,59619,MORTGAGE,11.0,VENTURE,D,7750,14.84,1,0.13,Y,9,26-35,middle,medium,0.1299921166071219,0.0014193548387096775,0.0019148387096774193,0.19315286078270333,Low Risk
23810,33,48000,RENT,5.0,MEDICAL,D,9600,16.29,0,0.2,Y,7,26-35,low-middle,medium,0.2,0.0005208333333333333,0.0016968749999999998,0.7724558019175009,High Risk
23811,28,51996,RENT,11.0,HOMEIMPROVEMENT,A,9600,9.07,0,0.18,N,7,26-35,middle,medium,0.18462958689129932,0.0011458333333333333,0.0009447916666666667,0.22211296507893405,Low Risk
23812,31,46000,RENT,6.0,MEDICAL,D,9600,14.46,1,0.21,Y,5,26-35,low-middle,medium,0.20869565217391303,0.000625,0.00150625,0.7462877107379985,High Risk
23813,29,66000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,7000,9.91,0,0.11,N,10,26-35,middle,medium,0.10606060606060606,0.0014285714285714286,0.0014157142857142858,0.03587346078527105,Low Risk
23814,29,60000,MORTGAGE,11.0,VENTURE,C,6000,15.27,1,0.1,Y,10,26-35,middle,medium,0.1,0.0018333333333333333,0.002545,0.027325484219466678,Low Risk
23815,35,66000,MORTGAGE,4.0,VENTURE,A,3000,6.03,0,0.05,N,7,26-35,middle,small,0.045454545454545456,0.0013333333333333333,0.00201,0.0056546026365692555,Low Risk
23816,29,53000,RENT,7.0,VENTURE,C,9600,12.73,0,0.18,N,5,26-35,middle,medium,0.1811320754716981,0.0007291666666666667,0.0013260416666666668,0.09532542060814467,Low Risk
23817,35,66000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9100,12.42,0,0.14,N,7,26-35,middle,medium,0.13787878787878788,0.0006593406593406593,0.0013648351648351648,0.059202676672420414,Low Risk
23818,29,58327,RENT,4.0,VENTURE,B,9600,11.48,0,0.16,N,5,26-35,middle,medium,0.16458929826666896,0.0004166666666666667,0.0011958333333333335,0.07830687241148768,Low Risk
23819,33,59000,RENT,17.0,MEDICAL,B,9600,9.91,0,0.16,N,8,26-35,middle,medium,0.16271186440677965,0.0017708333333333332,0.0010322916666666666,0.109782254507712,Low Risk
23820,27,60000,RENT,7.0,VENTURE,B,9600,10.65,0,0.16,N,7,26-35,middle,medium,0.16,0.0007291666666666667,0.0011093750000000001,0.053772368518916314,Low Risk
23821,28,60000,RENT,7.0,EDUCATION,C,9600,13.57,0,0.16,Y,8,26-35,middle,medium,0.16,0.0007291666666666667,0.0014135416666666667,0.10321078216972593,Low Risk
23822,31,66000,MORTGAGE,8.0,VENTURE,A,4200,7.49,0,0.06,N,7,26-35,middle,small,0.06363636363636363,0.0019047619047619048,0.0017833333333333334,0.010604819187546993,Low Risk
23823,34,60000,MORTGAGE,18.0,EDUCATION,B,3000,11.99,1,0.05,N,10,26-35,middle,small,0.05,0.006,0.003996666666666667,0.02631537082248109,Low Risk
23824,29,66000,MORTGAGE,4.0,VENTURE,A,3000,5.42,0,0.05,N,7,26-35,middle,small,0.045454545454545456,0.0013333333333333333,0.0018066666666666667,0.005405168899158687,Low Risk
23825,27,66000,MORTGAGE,12.0,EDUCATION,D,8400,16.49,0,0.13,Y,7,26-35,middle,medium,0.12727272727272726,0.0014285714285714286,0.0019630952380952377,0.22333356566596763,Low Risk
23826,29,60000,RENT,1.0,HOMEIMPROVEMENT,C,9600,11.66,0,0.16,Y,6,26-35,middle,medium,0.16,0.00010416666666666667,0.0012145833333333334,0.2105910318304515,Low Risk
23827,27,54000,RENT,4.0,PERSONAL,D,9600,12.17,1,0.18,Y,9,26-35,middle,medium,0.17777777777777778,0.0004166666666666667,0.0012677083333333334,0.5456992609793513,Medium Risk
23829,33,66000,OWN,3.0,VENTURE,B,5600,10.99,0,0.08,N,9,26-35,middle,medium,0.08484848484848485,0.0005357142857142857,0.0019625,0.0028973641292523587,Low Risk
23831,30,65000,RENT,11.0,PERSONAL,B,9600,12.42,0,0.15,N,10,26-35,middle,medium,0.1476923076923077,0.0011458333333333333,0.00129375,0.07653222556089867,Low Risk
23832,27,62000,RENT,2.0,PERSONAL,B,9600,10.25,1,0.15,N,8,26-35,middle,medium,0.15483870967741936,0.00020833333333333335,0.0010677083333333333,0.11361638864724478,Low Risk
23833,28,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6500,5.79,1,0.11,N,6,26-35,middle,medium,0.10833333333333334,0.0003076923076923077,0.0008907692307692308,0.03301000730907116,Low Risk
23834,29,60000,MORTGAGE,13.0,MEDICAL,G,25000,20.16,1,0.42,N,10,26-35,middle,very large,0.4166666666666667,0.00052,0.0008064,0.9890140680212862,High Risk
23835,35,70000,RENT,5.0,HOMEIMPROVEMENT,A,9600,5.42,0,0.14,N,9,26-35,middle,medium,0.13714285714285715,0.0005208333333333333,0.0005645833333333333,0.07197478556129223,Low Risk
23836,30,71400,RENT,0.0,HOMEIMPROVEMENT,C,9600,12.61,0,0.13,N,6,26-35,middle,medium,0.13445378151260504,0.0,0.0013135416666666666,0.20988876336792023,Low Risk
23837,27,60000,MORTGAGE,12.0,MEDICAL,D,2000,15.7,1,0.03,Y,6,26-35,middle,small,0.03333333333333333,0.006,0.00785,0.5696967662552581,Medium Risk
23838,27,78000,RENT,5.0,EDUCATION,E,9600,17.14,0,0.12,Y,7,26-35,high-middle,medium,0.12307692307692308,0.0005208333333333333,0.0017854166666666667,0.4911395948218681,Medium Risk
23839,27,78000,RENT,4.0,HOMEIMPROVEMENT,C,9600,12.29,0,0.12,Y,9,26-35,high-middle,medium,0.12307692307692308,0.0004166666666666667,0.0012802083333333333,0.16812802929101067,Low Risk
23842,31,80000,RENT,1.0,MEDICAL,B,9600,9.91,0,0.12,N,7,26-35,high-middle,medium,0.12,0.00010416666666666667,0.0010322916666666666,0.07443425116265351,Low Risk
23843,27,66000,MORTGAGE,0.0,EDUCATION,A,9250,8.59,0,0.14,N,9,26-35,middle,medium,0.14015151515151514,0.0,0.0009286486486486486,0.024508957142909026,Low Risk
23844,32,80000,RENT,6.0,DEBTCONSOLIDATION,B,9600,11.14,0,0.12,N,5,26-35,high-middle,medium,0.12,0.000625,0.0011604166666666668,0.09916126003973091,Low Risk
23845,30,66000,MORTGAGE,15.0,VENTURE,B,15000,11.14,0,0.23,N,8,26-35,middle,large,0.22727272727272727,0.001,0.0007426666666666668,0.028000001766431932,Low Risk
23846,30,66000,MORTGAGE,8.0,EDUCATION,A,6000,7.68,0,0.09,N,8,26-35,middle,medium,0.09090909090909091,0.0013333333333333333,0.0012799999999999999,0.014440679703523515,Low Risk
23847,30,66000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11200,9.32,0,0.17,N,9,26-35,middle,large,0.1696969696969697,0.0,0.0008321428571428571,0.07177429205339,Low Risk
23848,31,66000,MORTGAGE,9.0,VENTURE,E,22000,16.63,0,0.33,Y,5,26-35,middle,very large,0.3333333333333333,0.0004090909090909091,0.0007559090909090908,0.6048512062092808,High Risk
23850,33,66000,MORTGAGE,2.0,PERSONAL,D,20000,12.61,0,0.3,Y,5,26-35,middle,very large,0.30303030303030304,0.0001,0.0006305,0.6161797895361786,High Risk
23852,32,66100,MORTGAGE,5.0,MEDICAL,A,5000,6.03,0,0.08,N,8,26-35,middle,small,0.07564296520423601,0.001,0.001206,0.014766128396749732,Low Risk
23853,30,66120,MORTGAGE,10.0,PERSONAL,C,2800,13.57,0,0.04,N,6,26-35,middle,small,0.04234724742891712,0.0035714285714285713,0.004846428571428572,0.04866809064197513,Low Risk
23854,32,66300,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6075,6.03,0,0.09,N,10,26-35,middle,medium,0.0916289592760181,0.0008230452674897119,0.0009925925925925927,0.030820784150540497,Low Risk
23855,29,66352,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,7.88,0,0.11,N,5,26-35,middle,medium,0.10549795032553654,0.0007142857142857143,0.0011257142857142857,0.030450263679074413,Low Risk
23856,31,66360,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7000,11.86,0,0.11,N,6,26-35,middle,medium,0.10548523206751055,0.001142857142857143,0.0016942857142857141,0.0436020382723929,Low Risk
23858,29,66500,OWN,4.0,VENTURE,A,12000,6.99,0,0.18,N,8,26-35,middle,large,0.18045112781954886,0.0003333333333333333,0.0005825,0.002994952512923323,Low Risk
23859,28,120000,RENT,12.0,MEDICAL,A,9600,8.0,0,0.08,N,7,26-35,high,medium,0.08,0.00125,0.0008333333333333334,0.03354804573979906,Low Risk
23860,31,66500,MORTGAGE,0.0,VENTURE,A,4200,7.66,0,0.06,N,8,26-35,middle,small,0.06315789473684211,0.0,0.0018238095238095238,0.011048784705643754,Low Risk
23861,31,113000,RENT,1.0,HOMEIMPROVEMENT,D,9600,14.91,1,0.08,Y,7,26-35,high,medium,0.08495575221238938,0.00010416666666666667,0.001553125,0.5825433190006059,Medium Risk
23863,30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.12,N,9,26-35,middle,medium,0.12030075187969924,0.000625,0.000985,0.04138873080022255,Low Risk
23864,27,66500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.24,N,5,26-35,middle,very large,0.24060150375939848,0.0001875,0.000686875,0.14585633775478257,Low Risk
23865,27,56400,RENT,1.0,VENTURE,B,9700,8.88,0,0.17,N,10,26-35,middle,medium,0.17198581560283688,0.00010309278350515464,0.0009154639175257733,0.06762470019006414,Low Risk
23867,29,71000,RENT,4.0,DEBTCONSOLIDATION,A,9700,8.94,0,0.14,N,5,26-35,middle,medium,0.13661971830985917,0.0004123711340206186,0.0009216494845360825,0.08739704005245165,Low Risk
23869,35,66560,MORTGAGE,11.0,VENTURE,A,4200,5.79,0,0.06,N,10,26-35,middle,small,0.06310096153846154,0.002619047619047619,0.0013785714285714287,0.008345406739846802,Low Risk
23870,30,66560,MORTGAGE,10.0,DEBTCONSOLIDATION,A,2500,6.39,0,0.04,N,7,26-35,middle,small,0.03756009615384615,0.004,0.0025559999999999997,0.024435211525387475,Low Risk
23872,28,60675,MORTGAGE,6.0,DEBTCONSOLIDATION,D,14000,15.62,1,0.23,Y,10,26-35,middle,large,0.23073753605274,0.00042857142857142855,0.0011157142857142856,0.6725492555687143,High Risk
23873,27,27000,RENT,2.0,MEDICAL,B,9750,9.63,1,0.36,N,6,26-35,low-middle,medium,0.3611111111111111,0.00020512820512820512,0.0009876923076923077,0.719818270467604,High Risk
23874,27,29000,RENT,4.0,PERSONAL,A,9750,7.51,1,0.34,N,6,26-35,low-middle,medium,0.33620689655172414,0.00041025641025641023,0.0007702564102564102,0.43931962216179854,Medium Risk
23875,27,66800,MORTGAGE,11.0,MEDICAL,A,9600,7.51,0,0.14,N,7,26-35,middle,medium,0.1437125748502994,0.0011458333333333333,0.0007822916666666666,0.03707418536754854,Low Risk
23876,31,33000,RENT,1.0,MEDICAL,D,9750,14.54,1,0.3,Y,9,26-35,low-middle,medium,0.29545454545454547,0.00010256410256410256,0.0014912820512820511,0.908520538587223,High Risk
23877,28,66887,MORTGAGE,2.0,VENTURE,B,25000,10.36,0,0.37,N,8,26-35,middle,very large,0.3737647076412457,8e-05,0.0004144,0.15460582104237458,Low Risk
23878,30,66888,MORTGAGE,6.0,PERSONAL,C,15000,12.23,0,0.22,N,8,26-35,middle,large,0.22425547183351274,0.0004,0.0008153333333333334,0.09437135162868207,Low Risk
23880,33,30784,RENT,7.0,DEBTCONSOLIDATION,C,9950,12.99,1,0.32,N,8,26-35,low-middle,medium,0.32321985446985446,0.0007035175879396985,0.0013055276381909548,0.7513149596100899,High Risk
23881,34,86000,RENT,4.0,VENTURE,A,9950,7.88,0,0.12,N,7,26-35,high-middle,medium,0.11569767441860465,0.0004020100502512563,0.0007919597989949748,0.01834175580725676,Low Risk
23883,29,66996,MORTGAGE,1.0,PERSONAL,A,9000,8.94,0,0.13,N,7,26-35,middle,medium,0.13433637829124126,0.00011111111111111112,0.0009933333333333333,0.03535583576784443,Low Risk
23884,34,67000,MORTGAGE,4.0,EDUCATION,A,7000,7.51,0,0.1,N,9,26-35,middle,medium,0.1044776119402985,0.0005714285714285715,0.0010728571428571428,0.01905938562045658,Low Risk
23885,31,67000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,3000,10.65,0,0.04,N,9,26-35,middle,small,0.04477611940298507,0.003,0.00355,0.05924660058490421,Low Risk
23887,33,21600,RENT,3.0,DEBTCONSOLIDATION,B,10000,12.53,1,0.46,N,8,26-35,low,medium,0.46296296296296297,0.0003,0.001253,0.9562332113493096,High Risk
23888,27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,6800,15.99,1,0.11,N,7,26-35,middle,medium,0.11147540983606558,0.0008823529411764706,0.0023514705882352943,0.47117835543935827,Medium Risk
23890,32,22000,RENT,9.0,MEDICAL,E,10000,18.39,1,0.45,Y,6,26-35,low,medium,0.45454545454545453,0.0009,0.0018390000000000001,0.9951799206230251,High Risk
23891,30,67000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.99,0,0.15,N,6,26-35,middle,medium,0.14925373134328357,0.0006,0.000699,0.04549170189536413,Low Risk
23893,33,24000,RENT,6.0,DEBTCONSOLIDATION,A,10000,8.9,1,0.42,N,5,26-35,low,medium,0.4166666666666667,0.0006,0.0008900000000000001,0.83425257324874,High Risk
23895,34,67000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6400,13.23,0,0.1,N,7,26-35,middle,medium,0.0955223880597015,0.000625,0.0020671875,0.05087642797074822,Low Risk
23896,35,67000,MORTGAGE,8.0,EDUCATION,A,7000,7.14,0,0.1,N,8,26-35,middle,medium,0.1044776119402985,0.001142857142857143,0.0010199999999999999,0.017066309376910515,Low Risk
23897,35,67000,MORTGAGE,10.0,PERSONAL,A,3300,7.88,0,0.05,N,6,26-35,middle,small,0.049253731343283584,0.0030303030303030303,0.0023878787878787878,0.01505433569426243,Low Risk
23898,28,67000,MORTGAGE,3.0,VENTURE,B,14400,9.88,0,0.21,N,10,26-35,middle,large,0.21492537313432836,0.00020833333333333335,0.0006861111111111112,0.04422460557096468,Low Risk
23899,29,61000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,9.88,1,0.25,N,9,26-35,middle,large,0.2459016393442623,0.0006,0.0006586666666666667,0.11420858826433904,Low Risk
23900,28,24000,RENT,0.0,PERSONAL,C,10000,12.87,1,0.42,Y,10,26-35,low,medium,0.4166666666666667,0.0,0.001287,0.842435081395987,High Risk
23901,29,67000,OWN,14.0,MEDICAL,A,3600,7.51,0,0.05,N,10,26-35,middle,small,0.05373134328358209,0.0038888888888888888,0.002086111111111111,0.004009669865340898,Low Risk
23902,27,24000,RENT,0.0,MEDICAL,A,10000,7.68,1,0.42,N,9,26-35,low,medium,0.4166666666666667,0.0,0.000768,0.7990852830835644,High Risk
23903,29,67000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,7.14,0,0.15,N,6,26-35,middle,medium,0.14925373134328357,0.0013,0.000714,0.04099669266177766,Low Risk
23904,32,67000,MORTGAGE,12.0,MEDICAL,B,10000,10.25,0,0.15,N,9,26-35,middle,medium,0.14925373134328357,0.0012,0.001025,0.038668950601040766,Low Risk
23905,33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.37,N,6,26-35,middle,very large,0.373134328358209,0.00024,0.0004396,0.3415729223142591,Medium Risk
